sym,mode,N,entry,exit,cd,sz,d2,d3,d4,total
BLACK_HOLES,hybr20,200,30,9.0,20,10,-5605.0,-29630.0,-27305.0,-62540.0
BLACK_HOLES,aggr,200,30,18.0,0,10,-9015.0,-26310.0,-39305.0,-74630.0
BLACK_HOLES,hybr1,200,30,18.0,1,10,-1735.0,-20600.0,-30655.0,-52990.0
BLACK_HOLES,hybr5,200,30,18.0,5,10,-5935.0,-23860.0,-31405.0,-61200.0
BLACK_HOLES,hybr20,200,30,18.0,20,10,-6935.0,-29440.0,-32155.0,-68530.0
BLACK_HOLES,aggr,200,50,0.0,0,10,16335.0,-8700.0,-15005.0,-7370.0
BLACK_HOLES,hybr1,200,50,0.0,1,10,19145.0,-6730.0,-10945.0,1470.0
BLACK_HOLES,hybr5,200,50,0.0,5,10,17615.0,-8070.0,-17395.0,-7850.0
BLACK_HOLES,hybr20,200,50,0.0,20,10,17605.0,-16040.0,-17895.0,-16330.0
BLACK_HOLES,aggr,200,50,15.0,0,10,2665.0,-17790.0,-17045.0,-32170.0
BLACK_HOLES,hybr1,200,50,15.0,1,10,6295.0,-13690.0,-13225.0,-20620.0
BLACK_HOLES,hybr5,200,50,15.0,5,10,-285.0,-17250.0,-24155.0,-41690.0
BLACK_HOLES,hybr20,200,50,15.0,20,10,-3205.0,-24940.0,-23405.0,-51550.0
BLACK_HOLES,aggr,200,50,30.0,0,10,-2335.0,-20070.0,-32245.0,-54650.0
BLACK_HOLES,hybr1,200,50,30.0,1,10,1605.0,-15200.0,-24985.0,-38580.0
BLACK_HOLES,hybr5,200,50,30.0,5,10,-4725.0,-22180.0,-29735.0,-56640.0
BLACK_HOLES,hybr20,200,50,30.0,20,10,-9815.0,-28890.0,-28115.0,-66820.0
BLACK_HOLES,aggr,500,3,0.0,0,10,-2795.0,-31820.0,-19505.0,-54120.0
BLACK_HOLES,hybr1,500,3,0.0,1,10,475.0,-20320.0,-7625.0,-27470.0
BLACK_HOLES,hybr5,500,3,0.0,5,10,1675.0,-19200.0,-3295.0,-20820.0
BLACK_HOLES,hybr20,500,3,0.0,20,10,1015.0,-22590.0,-4715.0,-26290.0
BLACK_HOLES,aggr,500,3,0.8999999999999999,0,10,-3905.0,-32010.0,-21665.0,-57580.0
BLACK_HOLES,hybr1,500,3,0.8999999999999999,1,10,-595.0,-20850.0,-8115.0,-29560.0
BLACK_HOLES,hybr5,500,3,0.8999999999999999,5,10,1745.0,-19200.0,-3235.0,-20690.0
BLACK_HOLES,hybr20,500,3,0.8999999999999999,20,10,1015.0,-22290.0,-5215.0,-26490.0
BLACK_HOLES,aggr,500,3,1.7999999999999998,0,10,-4195.0,-34890.0,-25205.0,-64290.0
BLACK_HOLES,hybr1,500,3,1.7999999999999998,1,10,-1185.0,-23250.0,-12065.0,-36500.0
BLACK_HOLES,hybr5,500,3,1.7999999999999998,5,10,1425.0,-18240.0,-5545.0,-22360.0
BLACK_HOLES,hybr20,500,3,1.7999999999999998,20,10,1635.0,-21200.0,-7975.0,-27540.0
BLACK_HOLES,aggr,500,5,0.0,0,10,-1555.0,-23200.0,-14485.0,-39240.0
BLACK_HOLES,hybr1,500,5,0.0,1,10,1575.0,-14610.0,-3355.0,-16390.0
BLACK_HOLES,hybr5,500,5,0.0,5,10,1565.0,-16990.0,-3485.0,-18910.0
BLACK_HOLES,hybr20,500,5,0.0,20,10,1015.0,-20490.0,-4945.0,-24420.0
BLACK_HOLES,aggr,500,5,1.5,0,10,-3625.0,-26890.0,-18275.0,-48790.0
BLACK_HOLES,hybr1,500,5,1.5,1,10,-345.0,-17900.0,-6585.0,-24830.0
BLACK_HOLES,hybr5,500,5,1.5,5,10,1315.0,-16770.0,-4845.0,-20300.0
BLACK_HOLES,hybr20,500,5,1.5,20,10,1635.0,-20800.0,-7925.0,-27090.0
BLACK_HOLES,aggr,500,5,3.0,0,10,-3575.0,-30380.0,-20175.0,-54130.0
BLACK_HOLES,hybr1,500,5,3.0,1,10,-295.0,-20230.0,-8565.0,-29090.0
BLACK_HOLES,hybr5,500,5,3.0,5,10,1495.0,-16970.0,-7685.0,-23160.0
BLACK_HOLES,hybr20,500,5,3.0,20,10,1765.0,-21240.0,-10295.0,-29770.0
BLACK_HOLES,aggr,500,8,0.0,0,10,1885.0,-14040.0,-6045.0,-18200.0
BLACK_HOLES,hybr1,500,8,0.0,1,10,3365.0,-8100.0,1385.0,-3350.0
BLACK_HOLES,hybr5,500,8,0.0,5,10,1635.0,-13650.0,-645.0,-12660.0
BLACK_HOLES,hybr20,500,8,0.0,20,10,1545.0,-18500.0,-3325.0,-20280.0
BLACK_HOLES,aggr,500,8,2.4,0,10,-965.0,-21820.0,-13005.0,-35790.0
BLACK_HOLES,hybr1,500,8,2.4,1,10,825.0,-14720.0,-4265.0,-18160.0
BLACK_HOLES,hybr5,500,8,2.4,5,10,1215.0,-15710.0,-6275.0,-20770.0
BLACK_HOLES,hybr20,500,8,2.4,20,10,1245.0,-18950.0,-8465.0,-26170.0
BLACK_HOLES,aggr,500,8,4.8,0,10,-2355.0,-27560.0,-15815.0,-45730.0
BLACK_HOLES,hybr1,500,8,4.8,1,10,765.0,-18900.0,-6785.0,-24920.0
BLACK_HOLES,hybr5,500,8,4.8,5,10,1655.0,-17930.0,-6585.0,-22860.0
BLACK_HOLES,hybr20,500,8,4.8,20,10,385.0,-21780.0,-9075.0,-30470.0
BLACK_HOLES,aggr,500,12,0.0,0,10,1105.0,-16040.0,-3545.0,-18480.0
BLACK_HOLES,hybr1,500,12,0.0,1,10,2945.0,-10730.0,1055.0,-6730.0
BLACK_HOLES,hybr5,500,12,0.0,5,10,285.0,-11350.0,-2165.0,-13230.0
BLACK_HOLES,hybr20,500,12,0.0,20,10,1445.0,-19500.0,-2955.0,-21010.0
BLACK_HOLES,aggr,500,12,3.5999999999999996,0,10,-825.0,-26260.0,-13315.0,-40400.0
BLACK_HOLES,hybr1,500,12,3.5999999999999996,1,10,1745.0,-18280.0,-6435.0,-22970.0
BLACK_HOLES,hybr5,500,12,3.5999999999999996,5,10,265.0,-17140.0,-8395.0,-25270.0
BLACK_HOLES,hybr20,500,12,3.5999999999999996,20,10,545.0,-21650.0,-9615.0,-30720.0
BLACK_HOLES,aggr,500,12,7.199999999999999,0,10,-5045.0,-32580.0,-17515.0,-55140.0
BLACK_HOLES,hybr1,500,12,7.199999999999999,1,10,-1425.0,-24140.0,-9475.0,-35040.0
BLACK_HOLES,hybr5,500,12,7.199999999999999,5,10,-2005.0,-21710.0,-9955.0,-33670.0
BLACK_HOLES,hybr20,500,12,7.199999999999999,20,10,-1295.0,-26370.0,-12105.0,-39770.0
BLACK_HOLES,aggr,500,16,0.0,0,10,1345.0,-10660.0,-2945.0,-12260.0
BLACK_HOLES,hybr1,500,16,0.0,1,10,2755.0,-5910.0,1625.0,-1530.0
BLACK_HOLES,hybr5,500,16,0.0,5,10,105.0,-8860.0,-3385.0,-12140.0
BLACK_HOLES,hybr20,500,16,0.0,20,10,1305.0,-18850.0,-2665.0,-20210.0
BLACK_HOLES,aggr,500,16,4.8,0,10,-1525.0,-21890.0,-11175.0,-34590.0
BLACK_HOLES,hybr1,500,16,4.8,1,10,395.0,-15690.0,-4785.0,-20080.0
BLACK_HOLES,hybr5,500,16,4.8,5,10,-375.0,-17640.0,-12015.0,-30030.0
BLACK_HOLES,hybr20,500,16,4.8,20,10,-1555.0,-23260.0,-12245.0,-37060.0
BLACK_HOLES,aggr,500,16,9.6,0,10,-4395.0,-29420.0,-17115.0,-50930.0
BLACK_HOLES,hybr1,500,16,9.6,1,10,-1675.0,-22530.0,-10335.0,-34540.0
BLACK_HOLES,hybr5,500,16,9.6,5,10,-1595.0,-21790.0,-13615.0,-37000.0
BLACK_HOLES,hybr20,500,16,9.6,20,10,-1255.0,-26280.0,-14205.0,-41740.0
BLACK_HOLES,aggr,500,20,0.0,0,10,3525.0,-8660.0,-845.0,-5980.0
BLACK_HOLES,hybr1,500,20,0.0,1,10,4195.0,-3520.0,1815.0,2490.0
BLACK_HOLES,hybr5,500,20,0.0,5,10,1915.0,-8580.0,-1345.0,-8010.0
BLACK_HOLES,hybr20,500,20,0.0,20,10,2795.0,-16330.0,-2985.0,-16520.0
BLACK_HOLES,aggr,500,20,6.0,0,10,-1565.0,-21430.0,-9605.0,-32600.0
BLACK_HOLES,hybr1,500,20,6.0,1,10,5.0,-15180.0,-4165.0,-19340.0
BLACK_HOLES,hybr5,500,20,6.0,5,10,-1145.0,-21010.0,-10005.0,-32160.0
BLACK_HOLES,hybr20,500,20,6.0,20,10,-1565.0,-24660.0,-10745.0,-36970.0
BLACK_HOLES,aggr,500,20,12.0,0,10,-3695.0,-27120.0,-17505.0,-48320.0
BLACK_HOLES,hybr1,500,20,12.0,1,10,-1195.0,-20570.0,-11185.0,-32950.0
BLACK_HOLES,hybr5,500,20,12.0,5,10,-1185.0,-24500.0,-10345.0,-36030.0
BLACK_HOLES,hybr20,500,20,12.0,20,10,-1205.0,-26760.0,-14115.0,-42080.0
BLACK_HOLES,aggr,500,30,0.0,0,10,-495.0,-10160.0,1395.0,-9260.0
BLACK_HOLES,hybr1,500,30,0.0,1,10,725.0,-7840.0,5525.0,-1590.0
BLACK_HOLES,hybr5,500,30,0.0,5,10,-155.0,-8070.0,3465.0,-4760.0
BLACK_HOLES,hybr20,500,30,0.0,20,10,905.0,-15660.0,-505.0,-15260.0
BLACK_HOLES,aggr,500,30,9.0,0,10,-1485.0,-18860.0,-10135.0,-30480.0
BLACK_HOLES,hybr1,500,30,9.0,1,10,-25.0,-15740.0,-5985.0,-21750.0
BLACK_HOLES,hybr5,500,30,9.0,5,10,-2165.0,-20520.0,-10375.0,-33060.0
BLACK_HOLES,hybr20,500,30,9.0,20,10,-2865.0,-24720.0,-13035.0,-40620.0
BLACK_HOLES,aggr,500,30,18.0,0,10,-5225.0,-23720.0,-16665.0,-45610.0
BLACK_HOLES,hybr1,500,30,18.0,1,10,-3035.0,-19860.0,-10875.0,-33770.0
BLACK_HOLES,hybr5,500,30,18.0,5,10,-2955.0,-23870.0,-11285.0,-38110.0
BLACK_HOLES,hybr20,500,30,18.0,20,10,-1375.0,-26380.0,-14705.0,-42460.0
BLACK_HOLES,aggr,500,50,0.0,0,10,4045.0,-9360.0,9695.0,4380.0
BLACK_HOLES,hybr1,500,50,0.0,1,10,5355.0,-6740.0,11965.0,10580.0
BLACK_HOLES,hybr5,500,50,0.0,5,10,4625.0,-9900.0,9795.0,4520.0
BLACK_HOLES,hybr20,500,50,0.0,20,10,5155.0,-15340.0,6545.0,-3640.0
BLACK_HOLES,aggr,500,50,15.0,0,10,575.0,-18970.0,-7835.0,-26230.0
BLACK_HOLES,hybr1,500,50,15.0,1,10,2045.0,-16160.0,-3815.0,-17930.0
BLACK_HOLES,hybr5,500,50,15.0,5,10,-245.0,-19370.0,-7365.0,-26980.0
BLACK_HOLES,hybr20,500,50,15.0,20,10,1345.0,-25290.0,-9585.0,-33530.0
BLACK_HOLES,aggr,500,50,30.0,0,10,-2295.0,-20060.0,-14295.0,-36650.0
BLACK_HOLES,hybr1,500,50,30.0,1,10,75.0,-17320.0,-8355.0,-25600.0
BLACK_HOLES,hybr5,500,50,30.0,5,10,-1225.0,-19740.0,-12685.0,-33650.0
BLACK_HOLES,hybr20,500,50,30.0,20,10,-675.0,-24610.0,-15045.0,-40330.0
DARK_MATTER,aggr,50,3,0.0,0,10,-98130.0,-32960.0,-61025.0,-192115.0
DARK_MATTER,hybr1,50,3,0.0,1,10,-74620.0,-11480.0,-36645.0,-122745.0
DARK_MATTER,hybr5,50,3,0.0,5,10,-60570.0,-8310.0,-23675.0,-92555.0
DARK_MATTER,hybr20,50,3,0.0,20,10,-69060.0,-24320.0,-32815.0,-126195.0
DARK_MATTER,aggr,50,3,0.8999999999999999,0,10,-102730.0,-34910.0,-67545.0,-205185.0
DARK_MATTER,hybr1,50,3,0.8999999999999999,1,10,-78190.0,-14510.0,-41595.0,-134295.0
DARK_MATTER,hybr5,50,3,0.8999999999999999,5,10,-59720.0,-8160.0,-24215.0,-92095.0
DARK_MATTER,hybr20,50,3,0.8999999999999999,20,10,-69560.0,-25120.0,-32905.0,-127585.0
DARK_MATTER,aggr,50,3,1.7999999999999998,0,10,-109100.0,-40090.0,-72995.0,-222185.0
DARK_MATTER,hybr1,50,3,1.7999999999999998,1,10,-83270.0,-19440.0,-45585.0,-148295.0
DARK_MATTER,hybr5,50,3,1.7999999999999998,5,10,-62130.0,-9230.0,-27175.0,-98535.0
DARK_MATTER,hybr20,50,3,1.7999999999999998,20,10,-70170.0,-26090.0,-38115.0,-134375.0
DARK_MATTER,aggr,50,5,0.0,0,10,-84390.0,-23180.0,-50565.0,-158135.0
DARK_MATTER,hybr1,50,5,0.0,1,10,-64940.0,-4710.0,-31145.0,-100795.0
DARK_MATTER,hybr5,50,5,0.0,5,10,-57390.0,-7100.0,-24515.0,-89005.0
DARK_MATTER,hybr20,50,5,0.0,20,10,-63350.0,-23890.0,-33095.0,-120335.0
DARK_MATTER,aggr,50,5,1.5,0,10,-93390.0,-28950.0,-62715.0,-185055.0
DARK_MATTER,hybr1,50,5,1.5,1,10,-71310.0,-11340.0,-39305.0,-121955.0
DARK_MATTER,hybr5,50,5,1.5,5,10,-59140.0,-8050.0,-29045.0,-96235.0
DARK_MATTER,hybr20,50,5,1.5,20,10,-67430.0,-26390.0,-38870.0,-132690.0
DARK_MATTER,aggr,50,5,3.0,0,10,-100950.0,-36080.0,-67035.0,-204065.0
DARK_MATTER,hybr1,50,5,3.0,1,10,-78040.0,-16860.0,-43975.0,-138875.0
DARK_MATTER,hybr5,50,5,3.0,5,10,-57380.0,-9430.0,-30165.0,-96975.0
DARK_MATTER,hybr20,50,5,3.0,20,10,-65790.0,-25680.0,-43780.0,-135250.0
DARK_MATTER,aggr,50,8,0.0,0,10,-73310.0,-13280.0,-36065.0,-122655.0
DARK_MATTER,hybr1,50,8,0.0,1,10,-55740.0,2550.0,-22145.0,-75335.0
DARK_MATTER,hybr5,50,8,0.0,5,10,-56390.0,-8280.0,-24535.0,-89205.0
DARK_MATTER,hybr20,50,8,0.0,20,10,-61610.0,-24130.0,-32985.0,-118725.0
DARK_MATTER,aggr,50,8,2.4,0,10,-88220.0,-26420.0,-49075.0,-163715.0
DARK_MATTER,hybr1,50,8,2.4,1,10,-67270.0,-9780.0,-32245.0,-109295.0
DARK_MATTER,hybr5,50,8,2.4,5,10,-57580.0,-9940.0,-30275.0,-97795.0
DARK_MATTER,hybr20,50,8,2.4,20,10,-63770.0,-25880.0,-39720.0,-129370.0
DARK_MATTER,aggr,50,8,4.8,0,10,-101650.0,-36180.0,-59875.0,-197705.0
DARK_MATTER,hybr1,50,8,4.8,1,10,-79170.0,-17860.0,-42035.0,-139065.0
DARK_MATTER,hybr5,50,8,4.8,5,10,-62220.0,-9000.0,-32385.0,-103605.0
DARK_MATTER,hybr20,50,8,4.8,20,10,-69750.0,-27070.0,-42840.0,-139660.0
DARK_MATTER,aggr,50,12,0.0,0,10,-63030.0,-8560.0,-30245.0,-101835.0
DARK_MATTER,hybr1,50,12,0.0,1,10,-51290.0,3990.0,-18235.0,-65535.0
DARK_MATTER,hybr5,50,12,0.0,5,10,-52850.0,-2600.0,-21825.0,-77275.0
DARK_MATTER,hybr20,50,12,0.0,20,10,-61380.0,-16830.0,-28835.0,-107045.0
DARK_MATTER,aggr,50,12,3.5999999999999996,0,10,-85630.0,-25570.0,-51025.0,-162225.0
DARK_MATTER,hybr1,50,12,3.5999999999999996,1,10,-69850.0,-12050.0,-36885.0,-118785.0
DARK_MATTER,hybr5,50,12,3.5999999999999996,5,10,-59040.0,-11190.0,-31925.0,-102155.0
DARK_MATTER,hybr20,50,12,3.5999999999999996,20,10,-67840.0,-22210.0,-40960.0,-131010.0
DARK_MATTER,aggr,50,12,7.199999999999999,0,10,-97080.0,-35110.0,-62105.0,-194295.0
DARK_MATTER,hybr1,50,12,7.199999999999999,1,10,-79680.0,-19670.0,-45565.0,-144915.0
DARK_MATTER,hybr5,50,12,7.199999999999999,5,10,-61940.0,-14020.0,-34775.0,-110735.0
DARK_MATTER,hybr20,50,12,7.199999999999999,20,10,-69060.0,-27420.0,-40170.0,-136650.0
DARK_MATTER,aggr,50,16,0.0,0,10,-56170.0,-1540.0,-24465.0,-82175.0
DARK_MATTER,hybr1,50,16,0.0,1,10,-45270.0,7640.0,-14025.0,-51655.0
DARK_MATTER,hybr5,50,16,0.0,5,10,-49360.0,-710.0,-16535.0,-66605.0
DARK_MATTER,hybr20,50,16,0.0,20,10,-55550.0,-18060.0,-24595.0,-98205.0
DARK_MATTER,aggr,50,16,4.8,0,10,-82550.0,-19600.0,-44215.0,-146365.0
DARK_MATTER,hybr1,50,16,4.8,1,10,-68560.0,-7190.0,-30895.0,-106645.0
DARK_MATTER,hybr5,50,16,4.8,5,10,-63980.0,-12670.0,-31425.0,-108075.0
DARK_MATTER,hybr20,50,16,4.8,20,10,-69440.0,-23580.0,-43350.0,-136370.0
DARK_MATTER,aggr,50,16,9.6,0,10,-97380.0,-34180.0,-55295.0,-186855.0
DARK_MATTER,hybr1,50,16,9.6,1,10,-80660.0,-18960.0,-39255.0,-138875.0
DARK_MATTER,hybr5,50,16,9.6,5,10,-63610.0,-15730.0,-35565.0,-114905.0
DARK_MATTER,hybr20,50,16,9.6,20,10,-68120.0,-26930.0,-42720.0,-137770.0
DARK_MATTER,aggr,50,20,0.0,0,10,-55840.0,640.0,-25185.0,-80385.0
DARK_MATTER,hybr1,50,20,0.0,1,10,-44840.0,8660.0,-16375.0,-52555.0
DARK_MATTER,hybr5,50,20,0.0,5,10,-50020.0,2440.0,-17755.0,-65335.0
DARK_MATTER,hybr20,50,20,0.0,20,10,-57270.0,-18990.0,-27135.0,-103395.0
DARK_MATTER,aggr,50,20,6.0,0,10,-77400.0,-16400.0,-43775.0,-137575.0
DARK_MATTER,hybr1,50,20,6.0,1,10,-64230.0,-5430.0,-29465.0,-99125.0
DARK_MATTER,hybr5,50,20,6.0,5,10,-65410.0,-13000.0,-31330.0,-109740.0
DARK_MATTER,hybr20,50,20,6.0,20,10,-70020.0,-25690.0,-42820.0,-138530.0
DARK_MATTER,aggr,50,20,12.0,0,10,-91530.0,-29460.0,-51395.0,-172385.0
DARK_MATTER,hybr1,50,20,12.0,1,10,-74430.0,-15870.0,-36835.0,-127135.0
DARK_MATTER,hybr5,50,20,12.0,5,10,-64300.0,-16130.0,-36780.0,-117210.0
DARK_MATTER,hybr20,50,20,12.0,20,10,-65460.0,-29040.0,-49140.0,-143640.0
DARK_MATTER,aggr,50,30,0.0,0,10,-44580.0,14180.0,-15675.0,-46075.0
DARK_MATTER,hybr1,50,30,0.0,1,10,-34800.0,20330.0,-8355.0,-22825.0
DARK_MATTER,hybr5,50,30,0.0,5,10,-38150.0,15040.0,-13085.0,-36195.0
DARK_MATTER,hybr20,50,30,0.0,20,10,-47240.0,2110.0,-19665.0,-64795.0
DARK_MATTER,aggr,50,30,9.0,0,10,-69150.0,-10470.0,-31330.0,-110950.0
DARK_MATTER,hybr1,50,30,9.0,1,10,-55820.0,-1290.0,-21340.0,-78450.0
DARK_MATTER,hybr5,50,30,9.0,5,10,-58830.0,-9860.0,-28200.0,-96890.0
DARK_MATTER,hybr20,50,30,9.0,20,10,-62230.0,-21660.0,-39900.0,-123790.0
DARK_MATTER,aggr,50,30,18.0,0,10,-80160.0,-25250.0,-39790.0,-145200.0
DARK_MATTER,hybr1,50,30,18.0,1,10,-64880.0,-14410.0,-28910.0,-108200.0
DARK_MATTER,hybr5,50,30,18.0,5,10,-65550.0,-18750.0,-33050.0,-117350.0
DARK_MATTER,hybr20,50,30,18.0,20,10,-67850.0,-26190.0,-45820.0,-139860.0
DARK_MATTER,aggr,50,50,0.0,0,10,-18270.0,6680.0,-4915.0,-16505.0
DARK_MATTER,hybr1,50,50,0.0,1,10,-11330.0,10290.0,-1625.0,-2665.0
DARK_MATTER,hybr5,50,50,0.0,5,10,-15080.0,7610.0,-8685.0,-16155.0
DARK_MATTER,hybr20,50,50,0.0,20,10,-16750.0,-1950.0,-14805.0,-33505.0
DARK_MATTER,aggr,50,50,15.0,0,10,-48770.0,-14180.0,-20940.0,-83890.0
DARK_MATTER,hybr1,50,50,15.0,1,10,-39040.0,-8620.0,-14360.0,-62020.0
DARK_MATTER,hybr5,50,50,15.0,5,10,-46370.0,-11150.0,-24150.0,-81670.0
DARK_MATTER,hybr20,50,50,15.0,20,10,-49080.0,-19850.0,-38310.0,-107240.0
DARK_MATTER,aggr,50,50,30.0,0,10,-55320.0,-21840.0,-26980.0,-104140.0
DARK_MATTER,hybr1,50,50,30.0,1,10,-45790.0,-12490.0,-18990.0,-77270.0
DARK_MATTER,hybr5,50,50,30.0,5,10,-53460.0,-17010.0,-25710.0,-96180.0
DARK_MATTER,hybr20,50,50,30.0,20,10,-56990.0,-27960.0,-38560.0,-123510.0
DARK_MATTER,aggr,100,3,0.0,0,10,-52300.0,-23580.0,-53735.0,-129615.0
DARK_MATTER,hybr1,100,3,0.0,1,10,-37840.0,-8390.0,-37455.0,-83685.0
DARK_MATTER,hybr5,100,3,0.0,5,10,-29390.0,-3590.0,-33515.0,-66495.0
DARK_MATTER,hybr20,100,3,0.0,20,10,-34000.0,-6490.0,-43295.0,-83785.0
DARK_MATTER,aggr,100,3,0.8999999999999999,0,10,-56690.0,-27310.0,-57435.0,-141435.0
DARK_MATTER,hybr1,100,3,0.8999999999999999,1,10,-41820.0,-11010.0,-39765.0,-92595.0
DARK_MATTER,hybr5,100,3,0.8999999999999999,5,10,-30180.0,-4150.0,-34485.0,-68815.0
DARK_MATTER,hybr20,100,3,0.8999999999999999,20,10,-34310.0,-6980.0,-44085.0,-85375.0
DARK_MATTER,aggr,100,3,1.7999999999999998,0,10,-60760.0,-29820.0,-61555.0,-152135.0
DARK_MATTER,hybr1,100,3,1.7999999999999998,1,10,-46630.0,-12880.0,-42935.0,-102445.0
DARK_MATTER,hybr5,100,3,1.7999999999999998,5,10,-33020.0,-3570.0,-35975.0,-72565.0
DARK_MATTER,hybr20,100,3,1.7999999999999998,20,10,-36370.0,-6710.0,-44505.0,-87585.0
DARK_MATTER,aggr,100,5,0.0,0,10,-46500.0,-15160.0,-49095.0,-110755.0
DARK_MATTER,hybr1,100,5,0.0,1,10,-34840.0,-3140.0,-34855.0,-72835.0
DARK_MATTER,hybr5,100,5,0.0,5,10,-25860.0,210.0,-33765.0,-59415.0
DARK_MATTER,hybr20,100,5,0.0,20,10,-33390.0,-4630.0,-42685.0,-80705.0
DARK_MATTER,aggr,100,5,1.5,0,10,-54000.0,-20490.0,-55575.0,-130065.0
DARK_MATTER,hybr1,100,5,1.5,1,10,-42590.0,-7040.0,-40115.0,-89745.0
DARK_MATTER,hybr5,100,5,1.5,5,10,-29460.0,-350.0,-34685.0,-64495.0
DARK_MATTER,hybr20,100,5,1.5,20,10,-35250.0,-6240.0,-42315.0,-83805.0
DARK_MATTER,aggr,100,5,3.0,0,10,-58340.0,-23680.0,-60725.0,-142745.0
DARK_MATTER,hybr1,100,5,3.0,1,10,-46080.0,-10260.0,-45065.0,-101405.0
DARK_MATTER,hybr5,100,5,3.0,5,10,-31680.0,-850.0,-35765.0,-68295.0
DARK_MATTER,hybr20,100,5,3.0,20,10,-35550.0,-5220.0,-44085.0,-84855.0
DARK_MATTER,aggr,100,8,0.0,0,10,-38840.0,-6640.0,-38835.0,-84315.0
DARK_MATTER,hybr1,100,8,0.0,1,10,-28930.0,2440.0,-29055.0,-55545.0
DARK_MATTER,hybr5,100,8,0.0,5,10,-27130.0,-1090.0,-34505.0,-62725.0
DARK_MATTER,hybr20,100,8,0.0,20,10,-32630.0,-2290.0,-40885.0,-75805.0
DARK_MATTER,aggr,100,8,2.4,0,10,-50580.0,-13660.0,-48115.0,-112355.0
DARK_MATTER,hybr1,100,8,2.4,1,10,-41200.0,-3940.0,-37625.0,-82765.0
DARK_MATTER,hybr5,100,8,2.4,5,10,-33810.0,-120.0,-36335.0,-70265.0
DARK_MATTER,hybr20,100,8,2.4,20,10,-34930.0,-3040.0,-42085.0,-80055.0
DARK_MATTER,aggr,100,8,4.8,0,10,-59070.0,-20300.0,-54975.0,-134345.0
DARK_MATTER,hybr1,100,8,4.8,1,10,-47000.0,-9320.0,-42545.0,-98865.0
DARK_MATTER,hybr5,100,8,4.8,5,10,-32370.0,-2770.0,-38755.0,-73895.0
DARK_MATTER,hybr20,100,8,4.8,20,10,-34690.0,-6430.0,-44645.0,-85765.0
